Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Penyedia,Jasa Lainnya,66576792,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66402713,Pengadaan Langsung,BADAN GIZI NASIONAL,Paket Meeting Fullboard Dalam Kota Pengelolaan Tata Laksana BGN,BADAN GIZI NASIONAL,Ya,APBN,2026,598500000
Penyedia,Jasa Lainnya,66578439,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63429761,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Sewa,BADAN GIZI NASIONAL,Ya,APBN,2026,6626000
Penyedia,Jasa Lainnya,66578754,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66228113,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Konsultansi,63430331,Seleksi,BADAN GIZI NASIONAL,Belanja Jasa Konsultan,BADAN GIZI NASIONAL,Ya,APBN,2026,500000000
Penyedia,Jasa Konsultansi,63429819,Seleksi,BADAN GIZI NASIONAL,Belanja Jasa Konsultan,BADAN GIZI NASIONAL,Ya,APBN,2026,2000000000
Penyedia,Jasa Lainnya,66628874,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66605191,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264887,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Gedung Pertemuan (Papua Barat),BADAN GIZI NASIONAL,Ya,APBN,2026,64425000
Penyedia,Jasa Lainnya,64265012,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon I  II (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,5388000
Penyedia,Barang,64824146,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi Snack Rapat Pelaksanaan,BADAN GIZI NASIONAL,Ya,APBN,2026,1920000
Penyedia,Jasa Lainnya,66576715,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64158250,Pengadaan Langsung,BADAN GIZI NASIONAL,Pelatihan Keamanan dan Perlindungan Data,BADAN GIZI NASIONAL,Ya,APBN,2026,78000000
Penyedia,Jasa Konsultansi,63429751,Seleksi,BADAN GIZI NASIONAL,Belanja Jasa Konsultan,BADAN GIZI NASIONAL,Ya,APBN,2026,1000000000
Penyedia,Jasa Lainnya,64264903,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Paket Konferensi,BADAN GIZI NASIONAL,Ya,APBN,2026,180000000
Penyedia,Barang,63430145,E-Purchasing,BADAN GIZI NASIONAL,Belanja Modal Peralatan dan Mesin,BADAN GIZI NASIONAL,Ya,APBN,2026,33500000
Penyedia,Barang,64265008,Pengadaan Langsung,BADAN GIZI NASIONAL,Pengadaan Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,700000000
Penyedia,Jasa Lainnya,66629110,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66095549,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Tanjung Gadai, Riau",BADAN GIZI NASIONAL,Ya,APBN,2026,2256555500
Penyedia,Jasa Lainnya,66573651,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66228094,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63279309,Pengadaan Langsung,BADAN GIZI NASIONAL,Jasa Lainnya Penatausahaan BMN (2 Org x 12 bln),BADAN GIZI NASIONAL,Tidak,APBN,2026,180000000
Penyedia,Jasa Konsultansi,64158260,Pengadaan Langsung,BADAN GIZI NASIONAL,Jasa Konsultan Perencana Dashboard SPPG,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,66573842,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66607390,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66608352,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63430155,E-Purchasing,BADAN GIZI NASIONAL,Belanja Jasa Lainnya,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Konsultansi,66402549,Pengadaan Langsung,BADAN GIZI NASIONAL,Tenaga Ahli atau Lembaga Konsultan Pengelolaan Tata Laksana BGN,BADAN GIZI NASIONAL,Ya,APBN,2026,99674000
Penyedia,Jasa Lainnya,63538110,Dikecualikan,BADAN GIZI NASIONAL,Paket Meeting Fullboard,BADAN GIZI NASIONAL,Ya,APBN,2026,119700000
Penyedia,Jasa Lainnya,64069648,Pengadaan Langsung,BADAN GIZI NASIONAL,Spanduk/Banner Dalam Rangka Fasilitasi Kerjasama Pemerintahan Daerah ,BADAN GIZI NASIONAL,Ya,APBN,2026,4000000
Penyedia,Barang,64265009,Pengadaan Langsung,BADAN GIZI NASIONAL,Pelaporan,BADAN GIZI NASIONAL,Ya,APBN,2026,350000000
Penyedia,Jasa Lainnya,66274129,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Paramasan Bawah, Kalimantan Selatan",BADAN GIZI NASIONAL,Ya,APBN,2026,1437281010
Penyedia,Jasa Lainnya,66574214,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66628786,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66629101,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64824155,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi Snack Rapat Pelaksanaan,BADAN GIZI NASIONAL,Ya,APBN,2026,5760000
Penyedia,Jasa Lainnya,66227908,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64158255,Pengadaan Langsung,BADAN GIZI NASIONAL,Pendampingan Monitoring dan Evaluasi Pelaksanaan SPBE,BADAN GIZI NASIONAL,Ya,APBN,2026,150000000
Penyedia,Jasa Lainnya,66578423,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64824161,Pengadaan Langsung,BADAN GIZI NASIONAL,Pengadaan Computer Supplies,BADAN GIZI NASIONAL,Ya,APBN,2026,12000000
Penyedia,Jasa Lainnya,66628707,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64264833,Pengadaan Langsung,BADAN GIZI NASIONAL,Penggandaan Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,738000
Penyedia,Jasa Lainnya,66226450,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66581616,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64265001,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Kendaraan Roda 4 (Sumatra Selatan),BADAN GIZI NASIONAL,Ya,APBN,2026,36168000
Penyedia,Jasa Lainnya,64264958,Seleksi,BADAN GIZI NASIONAL,Belanja Jasa Lainnya,BADAN GIZI NASIONAL,Ya,APBN,2026,2600000000
Penyedia,Jasa Lainnya,63326783,E-Purchasing,BADAN GIZI NASIONAL,Paket meeting fullboard dalam rangka Sosialisasi Terkait Benturan Konflik Kepentingan (COI) di Lingkungan Badan Gizi Nasional,BADAN GIZI NASIONAL,Ya,APBN,2026,115200000
Penyedia,Jasa Lainnya,65650189,Pengadaan Langsung,BADAN GIZI NASIONAL,Penyusunan Analis Jabatan Fungsional Perencana di Biro Manajemen Kinerja,BADAN GIZI NASIONAL,Ya,APBN,2026,80000000
Penyedia,Jasa Lainnya,66227616,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66226216,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63429764,E-Purchasing,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,63737000
Penyedia,Jasa Konsultansi,65651228,Pengadaan Langsung,BADAN GIZI NASIONAL,Jasa Konsultan Pemantauan Rencana Induk BGN 2025-2045,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,66123799,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Kemujan, Jawa Tengah",BADAN GIZI NASIONAL,Ya,APBN,2026,2581267011
Penyedia,Jasa Lainnya,64264834,Pengadaan Langsung,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon I  II (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,26680000
Penyedia,Jasa Lainnya,66573397,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63937191,Pengadaan Langsung,BADAN GIZI NASIONAL,Tenaga Pendukung Analis dan Pertimbangan,BADAN GIZI NASIONAL,Ya,APBN,2026,180000000
Penyedia,Jasa Lainnya,64264876,E-Purchasing,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon I  II (Maluku),BADAN GIZI NASIONAL,Ya,APBN,2026,22720000
Penyedia,Barang,63429754,E-Purchasing,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,66610000
Penyedia,Jasa Lainnya,66404950,Pengadaan Langsung,BADAN GIZI NASIONAL,"Paket Meeting Fullday Perencanaan, Pengadaan, dan Informasi ASN",BADAN GIZI NASIONAL,Ya,APBN,2026,191100000
Penyedia,Jasa Lainnya,66227727,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66230608,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64824142,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi Makan Rapat Pelaksanaan,BADAN GIZI NASIONAL,Ya,APBN,2026,13680000
Penyedia,Jasa Lainnya,66230344,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63600960,E-Purchasing,BADAN GIZI NASIONAL,ATK dan Komputer Supplies,BADAN GIZI NASIONAL,Ya,APBN,2026,4591000
Penyedia,Jasa Lainnya,66604074,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66434737,Pengadaan Langsung,BADAN GIZI NASIONAL,Paket Meeting Fullday Dalam Kota Pendidikan dan Pelatihan SDM,BADAN GIZI NASIONAL,Ya,APBN,2026,94640000
Penyedia,Jasa Lainnya,66230291,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Konsultansi,66815222,Seleksi,BADAN GIZI NASIONAL,PENGEMBANGAN KURIKULUM DAN MODUL PELATIHAN DASAR/ORIENTASI PPPK BIDANG KESEHATAN LINGKUNGAN,BADAN GIZI NASIONAL,Ya,APBN,2026,1166666667
Penyedia,Jasa Lainnya,66627992,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66608916,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66097959,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Pulau Panjang, Kepulauan Riau",BADAN GIZI NASIONAL,Ya,APBN,2026,2807434180
Penyedia,Jasa Lainnya,64265014,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Gedung Pertemuan (Bangka  Belitung),BADAN GIZI NASIONAL,Ya,APBN,2026,97944000
Penyedia,Barang,63327029,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Barang Persediaan Barang Konsumsi,BADAN GIZI NASIONAL,Ya,APBN,2026,120000000
Penyedia,Jasa Konsultansi,64153536,Seleksi,BADAN GIZI NASIONAL,Tenaga Konsultan Ahli Bidang Kebijakan Publik,BADAN GIZI NASIONAL,Ya,APBN,2026,198000000
Penyedia,Jasa Lainnya,66228650,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66609049,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Swakelola,-,42696797,-,BADAN GIZI NASIONAL,Jasa Konsultasi Standar Operasional Keamanan Pangan di Fasilitas Distribusi,BADAN GIZI NASIONAL,Tidak,APBN,2026,200000000
Penyedia,Barang,64264961,Pengadaan Langsung,BADAN GIZI NASIONAL,Pengadaan Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,40100000
Penyedia,Jasa Lainnya,63245126,Dikecualikan,BADAN GIZI NASIONAL,Paket Meeting Fullboard,BADAN GIZI NASIONAL,Ya,APBN,2026,239400000
Penyedia,Jasa Lainnya,66132103,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Banraas, Jawa Timur",BADAN GIZI NASIONAL,Ya,APBN,2026,2992485380
Penyedia,Barang,63430393,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,44298000
Penyedia,Jasa Lainnya,66629276,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64153531,Pengadaan Langsung,BADAN GIZI NASIONAL,Snack Rapat Biasa D.K.I Dalam Rangka Penyusunan Rencana Aksi ,BADAN GIZI NASIONAL,Ya,APBN,2026,14400000
Penyedia,Jasa Konsultansi,64158245,Pengadaan Langsung,BADAN GIZI NASIONAL,Penyusunan Dokumen Arsitektur Data,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Swakelola,-,41973678,-,BADAN GIZI NASIONAL,Penyusunan rekomendasi kebijakan,BADAN GIZI NASIONAL,Tidak,APBN,2026,243900000
Swakelola,-,42610652,-,BADAN GIZI NASIONAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota,BADAN GIZI NASIONAL,Tidak,APBN,2026,2130083000
Penyedia,Jasa Lainnya,66604474,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66227870,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63430568,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,37400000
Penyedia,Barang,65095134,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,88600000
Penyedia,Jasa Lainnya,66574632,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Swakelola,-,41973834,-,BADAN GIZI NASIONAL,monitoring dan evaluasi,BADAN GIZI NASIONAL,Tidak,APBN,2026,470978000
Penyedia,Barang,65651234,Pengadaan Langsung,BADAN GIZI NASIONAL,Pengembangan Sistem Manajemen Kinerja Terintegrasi,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Barang,64264857,Pengadaan Langsung,BADAN GIZI NASIONAL,Pelaporan,BADAN GIZI NASIONAL,Ya,APBN,2026,25000000
Penyedia,Barang,63429758,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Sewa,BADAN GIZI NASIONAL,Ya,APBN,2026,1615000
Swakelola,-,41973847,-,BADAN GIZI NASIONAL,monitoring dan evaluasi,BADAN GIZI NASIONAL,Tidak,APBN,2026,1331257000
Penyedia,Jasa Lainnya,66437307,Pengadaan Langsung,BADAN GIZI NASIONAL,Paket Meeting Fullday Peningkatan Kapasitas Sarjana Penggerak Pembangunan Indonesia (SPPI),BADAN GIZI NASIONAL,Ya,APBN,2026,81900000
Penyedia,Jasa Lainnya,66577378,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66629270,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264832,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Kendaraan Roda 4 (Bali),BADAN GIZI NASIONAL,Ya,APBN,2026,4590000
Swakelola,-,42476070,-,BADAN GIZI NASIONAL,Jasa Konsultan Pedoman Teknis Penerapan Ekonomi Sirkular dalam Program MBG,BADAN GIZI NASIONAL,Tidak,APBN,2026,200000000
Penyedia,Jasa Lainnya,66229648,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63430097,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,15907000
Penyedia,Jasa Lainnya,66230319,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64824126,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi Snack Rapat Pelaksanaan,BADAN GIZI NASIONAL,Ya,APBN,2026,11520000
Penyedia,Barang,63600958,E-Purchasing,BADAN GIZI NASIONAL,Penggandaan Laporan RKBMN Tingkat K/L,BADAN GIZI NASIONAL,Ya,APBN,2026,6000000
Penyedia,Jasa Lainnya,65096331,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya,BADAN GIZI NASIONAL,Ya,APBN,2026,25000000000
Penyedia,Jasa Lainnya,64069032,Pengadaan Langsung,BADAN GIZI NASIONAL,Dukumentasi Dalam Rangka Fasilitasi Kerjasama Pemerintahan Daerah,BADAN GIZI NASIONAL,Ya,APBN,2026,14400000
Penyedia,Barang,63604798,E-Purchasing,BADAN GIZI NASIONAL,"Penggandaan Laporan Wasdal (sms I,II, Tahunan)",BADAN GIZI NASIONAL,Ya,APBN,2026,6000000
Penyedia,Barang,64265017,Pengadaan Langsung,BADAN GIZI NASIONAL,Snack Rapat Biasa,BADAN GIZI NASIONAL,Ya,APBN,2026,206250000
Penyedia,Jasa Lainnya,66574478,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66627437,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63604803,Dikecualikan,BADAN GIZI NASIONAL,Paket Meeting Fullboard,BADAN GIZI NASIONAL,Ya,APBN,2026,150900000
Penyedia,Barang,63327026,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi snack dan makan rapat di kantor serta jamuan tamu pimpinan,BADAN GIZI NASIONAL,Ya,APBN,2026,36075000
Penyedia,Jasa Lainnya,66578485,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64265092,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya,BADAN GIZI NASIONAL,Ya,APBN,2026,800000000
Penyedia,Jasa Lainnya,66230106,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64824131,Pengadaan Langsung,BADAN GIZI NASIONAL,Jasa Lainnya Operator dan Adminsitrasi pada Deputi Bidang Promosi dan Kerjasama,BADAN GIZI NASIONAL,Ya,APBN,2026,264000000
